Date,Open,High,Low,Close,Volume,Adj Close
2013-02-05,46.07,46.07,45.279999,45.700001,638600,43.101718
2013-02-04,47.279999,47.279999,45.41,46.299999,660700,43.667603
2013-02-01,47.00,47.490002,46.169998,47.130001,525300,44.450415
2013-01-31,47.299999,47.450001,46.009998,46.419998,696800,43.78078
2013-01-30,47.16,47.610001,46.799999,47.419998,601800,44.723925
2013-01-29,47.419998,48.099998,46.610001,46.98,703500,44.308942
2013-01-28,46.400002,47.50,46.169998,47.349998,828700,44.657905
2013-01-25,46.880001,47.130001,46.139999,46.880001,1042600,44.214629
2013-01-24,44.849998,45.759998,44.299999,45.209999,925200,42.639575
2013-01-23,44.299999,45.09,43.889999,44.880001,755800,42.32834
2013-01-22,44.41,44.599998,43.549999,44.209999,596800,41.696431
2013-01-18,44.299999,44.50,43.830002,44.32,424100,41.800177
2013-01-17,43.810001,44.419998,43.450001,44.00,746700,41.498371
2013-01-16,43.740002,44.330002,43.599998,43.77,394500,41.281448
2013-01-15,44.080002,44.369999,43.290001,43.630001,321000,41.149409
2013-01-14,43.959999,44.939999,43.93,44.23,846800,41.715294
2013-01-11,42.939999,44.630001,42.84,44.59,968700,42.054827
2013-01-10,42.810001,44.450001,42.610001,44.240002,1246300,40.781584
2013-01-09,42.73,43.049999,42.150002,42.41,753000,39.094641
2013-01-08,43.259998,43.400002,42.400002,42.50,513400,39.177605
2013-01-07,43.00,43.400002,43.00,43.02,644600,39.656955
2013-01-04,42.799999,43.549999,42.59,43.400002,467200,40.00725
2013-01-03,42.950001,43.34,42.369999,42.790001,694200,39.444936
2013-01-02,43.529999,44.360001,42.330002,42.490002,891300,39.168388
2012-12-31,42.299999,42.830002,42.099998,42.529999,780400,39.205259
2012-12-28,41.869999,42.919998,41.700001,42.34,558000,39.030113
2012-12-27,41.990002,42.290001,41.419998,41.779999,609700,38.513889
2012-12-26,41.540001,42.130001,41.509998,41.970001,706600,38.689039
2012-12-24,41.880001,42.50,41.18,41.560001,526700,38.31109
2012-12-21,41.02,42.049999,40.619999,42.02,1077900,38.735129
2012-12-20,41.709999,41.93,41.049999,41.779999,1005400,38.513889
2012-12-19,39.540001,42.459999,39.400002,41.950001,2575300,38.670602
2012-12-18,39.27,39.93,39.00,39.48,1247900,36.39369
2012-12-17,38.75,39.240002,37.799999,39.189999,1257500,36.12636
2012-12-14,38.200001,39.00,37.98,38.75,1806200,35.720758
2012-12-13,38.369999,38.82,37.650002,38.27,1797700,35.278282
2012-12-12,37.91,38.77,37.900002,38.400002,1787800,35.39812
2012-12-11,37.389999,38.77,37.360001,38.00,2706100,35.029388
2012-12-10,39.099998,39.099998,37.00,37.150002,4083800,34.245837
2012-12-07,40.119999,40.59,38.950001,39.00,2380300,35.951214
2012-12-06,41.00,41.419998,39.349998,40.099998,2300700,36.965221
2012-12-05,42.009998,42.009998,40.970001,41.049999,1083900,37.840957
2012-12-04,43.799999,43.93,41.25,41.43,2103200,38.191252
2012-12-03,43.84,44.049999,43.509998,43.720001,540000,40.302234
2012-11-30,43.98,44.299999,43.209999,43.860001,448100,40.431289
2012-11-29,43.84,44.32,43.400002,43.919998,598700,40.486596
2012-11-28,43.810001,44.310001,43.060001,43.860001,726500,40.431289
2012-11-27,43.91,44.450001,43.48,44.16,858300,40.707836
2012-11-26,43.380001,44.240002,43.00,44.049999,827600,40.606435
2012-11-23,44.00,44.189999,42.939999,43.150002,661600,39.776794
2012-11-21,44.119999,45.080002,43.709999,44.049999,636200,40.606435
2012-11-20,45.049999,45.43,44.299999,44.580002,719400,41.095005
2012-11-19,45.57,45.75,44.720001,45.049999,1831800,41.528261
2012-11-16,47.310001,47.310001,43.580002,44.080002,2295400,40.634092
2012-11-15,48.810001,49.950001,46.50,47.310001,2539400,43.61159
2012-11-14,52.349998,52.959999,50.209999,50.299999,915800,46.367847
2012-11-13,52.279999,53.139999,52.060001,52.32,530800,48.229936
2012-11-12,53.869999,53.970001,52.549999,52.779999,430700,48.653975
2012-11-09,54.740002,54.740002,53.41,53.849998,499700,49.640329
2012-11-08,55.549999,55.939999,54.439999,54.73,641300,50.451537
2012-11-07,56.009998,56.889999,55.080002,55.16,655400,50.847922
2012-11-06,54.759998,56.09,54.68,56.02,622300,51.640693
2012-11-05,54.369999,54.790001,54.00,54.50,537000,50.239517
2012-11-02,55.919998,56.00,54.25,54.279999,490500,50.036714
2012-11-01,55.00,55.990002,53.91,55.950001,533700,51.576166
2012-10-31,53.509998,54.540001,53.419998,54.00,366200,49.778604
2012-10-26,53.900002,54.34,53.41,54.02,335100,49.797041
2012-10-25,54.419998,54.419998,53.75,54.02,379400,49.797041
2012-10-24,54.669998,54.669998,53.73,54.110001,383900,49.880006
2012-10-23,53.110001,53.990002,52.950001,53.669998,281500,49.4744
2012-10-22,53.560001,53.799999,53.049999,53.669998,354500,49.4744
2012-10-19,52.290001,53.130001,52.240002,53.009998,557700,48.865995
2012-10-18,53.139999,53.599998,52.32,52.610001,403900,48.497267
2012-10-17,52.259998,53.290001,52.259998,52.869999,338000,48.73694
2012-10-16,52.48,53.41,51.900002,52.709999,505600,48.589448
2012-10-15,52.689999,53.209999,52.09,52.950001,201100,48.810688
2012-10-12,52.380001,53.23,52.049999,52.73,317900,48.607885
2012-10-11,52.759998,52.970001,51.790001,52.43,543300,48.331338
2012-10-10,51.959999,52.91,51.259998,51.950001,427400,47.888862
2012-10-09,52.740002,53.099998,51.869999,52.02,711600,47.953389
2012-10-08,53.57,54.02,52.73,53.09,629700,48.939743
2012-10-05,54.470001,54.68,53.709999,53.82,712700,49.612675
2012-10-04,54.82,54.98,53.73,53.900002,763500,49.686423
2012-10-03,56.150002,56.150002,54.130001,54.169998,744400,49.935313
2012-10-02,56.330002,56.380001,54.310001,55.00,525100,50.70043
2012-10-01,55.82,56.040001,55.240002,55.779999,741100,51.419453
2012-09-28,54.439999,57.380001,54.439999,56.139999,1735500,51.751311
2012-09-27,53.040001,55.310001,53.00,54.970001,1352100,50.672777
2012-09-26,52.080002,53.00,51.549999,52.869999,795500,48.73694
2012-09-25,51.009998,53.490002,51.009998,52.509998,1061400,48.405082
2012-09-24,50.060001,51.669998,50.049999,51.549999,967400,47.52013
2012-09-21,51.240002,52.400002,50.439999,50.509998,864200,46.56143
2012-09-20,50.98,51.509998,50.669998,50.959999,467000,46.976252
2012-09-19,51.049999,53.599998,51.049999,51.93,1581500,47.870425
2012-09-18,50.529999,51.029999,50.029999,50.209999,424800,46.284883
2012-09-17,51.299999,51.439999,49.369999,50.200001,1904200,46.275666
2012-09-14,50.259998,52.029999,50.259998,51.669998,1291400,47.630748
2012-09-13,49.16,51.23,49.16,50.75,864600,46.78267
2012-09-12,48.869999,49.709999,48.869999,49.439999,1122400,45.575076
2012-09-11,48.889999,49.16,48.02,48.75,683300,44.939018
2012-09-10,50.00,50.16,48.720001,48.990002,393300,45.160258
2012-09-07,50.099998,50.549999,49.669998,50.110001,810100,46.192702
2012-09-06,49.880001,50.310001,49.360001,49.689999,706600,45.805533
2012-09-05,51.369999,51.50,48.66,49.299999,1227000,45.446021
2012-09-04,51.48,52.610001,50.549999,50.84,1031600,46.865634
2012-08-31,51.110001,52.099998,50.75,52.07,611700,47.99948
2012-08-30,51.240002,51.77,50.599998,50.810001,537700,46.837981
2012-08-29,51.32,51.549999,51.049999,51.369999,352100,47.354201
2012-08-28,51.48,51.790001,51.02,51.369999,433400,47.354201
2012-08-27,51.139999,51.98,50.529999,51.259998,581100,47.252799
2012-08-24,50.110001,51.990002,50.099998,51.82,829300,47.769023
2012-08-23,49.259998,50.889999,48.93,50.790001,1143300,46.819544
2012-08-22,47.779999,49.00,47.59,48.779999,368700,44.966671
2012-08-21,49.040001,49.299999,48.119999,48.50,553400,44.708561
2012-08-20,48.25,49.330002,47.599998,48.84,1095000,45.021982
2012-08-17,49.310001,49.380001,47.509998,48.200001,1827400,44.432014
2012-08-16,53.00,53.75,49.419998,49.560001,5660200,45.685698
2012-08-15,56.369999,58.200001,56.130001,58.18,1897200,53.631837
2012-08-14,55.599998,56.450001,55.509998,56.029999,852200,51.64991
2012-08-13,55.34,55.810001,54.709999,55.419998,820000,51.087596
2012-08-10,54.389999,55.029999,53.799999,54.990002,302500,50.691214
2012-08-09,55.02,55.639999,53.849998,54.18,557800,49.944533
2012-08-08,55.66,56.080002,54.310001,54.779999,306400,50.497627
2012-08-07,55.169998,57.09,55.07,56.380001,644900,51.972551
2012-08-06,54.119999,55.630001,54.02,55.16,632300,50.847922
2012-08-03,51.889999,53.48,50.720001,53.169998,510800,49.013487
2012-08-02,53.23,54.290001,51.880001,51.959999,473300,47.898078
2012-08-01,52.740002,53.549999,52.259998,53.099998,273200,48.948959
2012-07-31,53.009998,54.00,52.200001,52.810001,406900,48.681633
2012-07-30,53.970001,54.119999,51.860001,53.130001,722100,48.976617
2012-07-27,53.790001,53.799999,51.59,53.439999,579300,49.26238
2012-07-26,53.650002,53.990002,52.990002,53.080002,270300,48.930526
2012-07-25,53.380001,53.959999,52.009998,52.66,532800,48.543357
2012-07-24,54.439999,54.790001,53.00,53.389999,327400,49.21629
2012-07-23,54.259998,54.259998,53.00,53.900002,707000,49.686423
2012-07-20,55.32,55.369999,54.50,54.900002,343500,50.608249
2012-07-19,55.419998,56.380001,55.349998,55.439999,301900,51.106032
2012-07-18,53.139999,56.610001,53.110001,55.299999,954600,50.976977
2012-07-17,56.73,57.810001,52.810001,54.049999,1667100,49.824695
2012-07-16,57.48,57.970001,56.66,56.75,281900,52.313626
2012-07-13,58.110001,58.130001,56.200001,57.23,516800,52.756102
2012-07-12,56.82,58.009998,56.060001,57.389999,307800,52.903594
2012-07-11,58.02,58.48,56.84,57.43,450100,52.940468
2012-07-10,58.860001,59.02,56.759998,57.91,819500,53.382944
2012-07-09,59.560001,60.310001,58.400002,58.689999,415500,54.101967
2012-07-06,60.43,60.869999,59.889999,60.060001,472900,55.364871
2012-07-05,59.060001,61.900002,58.610001,61.380001,881700,56.581681
2012-07-03,58.50,58.91,57.419998,58.669998,479900,54.08353
2012-07-02,59.040001,59.689999,58.41,59.009998,642100,54.396951
2012-06-29,59.209999,59.73,57.93,58.849998,561200,54.249459
2012-06-28,58.169998,58.779999,56.68,58.080002,518300,53.539656
2012-06-27,60.400002,61.41,58.349998,59.139999,563300,54.516789
2012-06-26,56.93,60.169998,56.610001,59.700001,1339900,55.033013
2012-06-25,59.00,60.25,55.16,56.50,1054700,52.083169
2012-06-22,61.810001,61.810001,59.34,59.709999,494100,55.04223
2012-06-21,63.220001,63.68,61.060001,61.25,540800,56.461843
2012-06-20,64.019997,64.080002,61.59,62.91,598100,57.992074
2012-06-19,61.720001,64.00,61.310001,63.810001,587300,58.821719
2012-06-18,60.360001,61.639999,60.09,61.07,522100,56.295914
2012-06-15,59.27,60.330002,59.27,60.25,704200,55.540017
2012-06-14,59.59,60.290001,58.849998,59.509998,688700,54.857864
2012-06-13,60.549999,61.220001,59.080002,59.259998,838500,54.627408
2012-06-12,62.41,62.41,60.209999,60.75,609300,56.00093
2012-06-11,63.029999,64.00,61.669998,61.799999,404000,56.968846
2012-06-08,63.439999,63.439999,62.02,62.619999,502300,57.724743
2012-06-07,64.470001,65.540001,63.209999,63.610001,597400,58.637353
2012-06-06,59.43,63.720001,59.43,63.080002,960300,58.148786
2012-06-05,58.959999,59.369999,57.389999,59.209999,369200,54.581317
2012-06-04,59.869999,60.880001,58.720001,59.209999,520800,54.581317
2012-06-01,61.130001,62.799999,59.52,60.040001,1166600,55.346434
2012-05-31,61.200001,62.73,60.630001,62.360001,1130200,57.48507
2012-05-30,59.759998,61.799999,59.759998,61.419998,662200,56.618552
2012-05-29,58.23,60.939999,57.48,60.689999,863700,55.945619
2012-05-25,57.73,58.130001,57.119999,57.259998,185900,52.783755
2012-05-24,60.189999,61.00,57.580002,57.919998,549000,53.392161
2012-05-23,59.349998,60.119999,59.049999,59.700001,1018700,55.033013
2012-05-22,58.900002,60.060001,58.639999,59.450001,1225000,54.802557
2012-05-21,59.110001,59.32,56.880001,58.57,1292700,53.991349
2012-05-18,61.189999,61.650002,58.779999,58.84,1041300,54.240242
2012-05-17,62.00,63.07,58.880001,60.470001,2453100,55.74282
2012-05-16,57.849998,58.459999,57.110001,57.689999,633200,53.180141
2012-05-15,56.860001,57.330002,56.349998,56.779999,586700,52.341279
2012-05-14,57.50,57.82,56.169998,56.259998,335000,51.861929
2012-05-11,56.09,57.860001,55.779999,57.259998,457700,52.783755
2012-05-10,57.130001,57.490002,55.799999,56.02,841000,51.640693
2012-05-09,56.75,57.689999,55.860001,56.91,662400,52.461118
2012-05-08,59.84,60.779999,56.779999,57.59,1029200,53.08796
2012-05-07,59.73,60.990002,59.02,60.080002,633000,55.383308
2012-05-04,59.799999,60.00,59.599998,59.779999,991600,55.106757
2012-05-03,60.009998,60.200001,59.700001,59.91,626500,55.226596
2012-05-02,59.700001,60.349998,59.009998,60.16,460800,55.457052
2012-05-01,60.419998,60.419998,59.790001,59.959999,673400,55.272686
2012-04-30,59.919998,60.419998,59.09,60.32,617000,55.604544
2012-04-27,59.720001,60.389999,59.720001,60.00,616000,55.30956
2012-04-26,59.889999,61.450001,59.68,60.419998,641500,55.696726
2012-04-25,58.610001,59.82,58.209999,59.630001,640500,54.968486
2012-04-24,58.779999,58.779999,57.959999,58.139999,541000,53.594963
2012-04-23,57.950001,59.43,57.779999,58.66,733100,54.074313
2012-04-20,58.360001,59.529999,58.360001,58.540001,384400,53.963695
2012-04-19,59.02,60.50,58.349998,58.709999,786800,54.120404
2012-04-18,58.00,59.900002,57.23,59.689999,783200,55.023793
2012-04-17,56.830002,58.150002,56.02,57.84,580300,53.318416
2012-04-16,57.00,57.380001,55.860001,55.950001,399900,51.576166
2012-04-13,56.73,57.43,56.299999,56.98,470500,52.525645
2012-04-12,57.299999,58.389999,56.799999,56.919998,720900,52.470335
2012-04-11,56.470001,57.849998,56.43,57.549999,491000,53.051086
2012-04-10,57.790001,58.689999,55.34,55.580002,588400,51.235091
2012-04-09,57.43,58.389999,57.150002,57.75,236100,53.235452
2012-04-05,56.560001,57.950001,56.540001,57.860001,350200,53.336853
2012-04-04,58.810001,58.810001,56.560001,56.880001,768000,52.433464
2012-04-03,60.00,60.34,58.799999,59.049999,725900,54.433825
2012-04-02,58.279999,60.02,57.669998,59.91,721500,55.226596
2012-03-30,59.189999,59.959999,57.689999,58.099998,600300,53.558089
2012-03-29,58.279999,58.740002,57.029999,58.34,1260600,53.779329
2012-03-28,59.57,59.860001,58.66,59.389999,651600,54.747246
2012-03-27,58.720001,60.470001,58.509998,59.419998,969400,54.7749
2012-03-26,60.119999,60.150002,59.110001,59.919998,843700,55.235813
2012-03-23,58.98,60.00,58.349998,59.709999,674500,55.04223
2012-03-22,58.16,59.259998,57.27,58.369999,909800,53.806983
2012-03-21,57.290001,58.57,57.209999,58.110001,1077800,53.56731
2012-03-20,56.110001,56.52,55.099998,56.299999,904500,51.898803
2012-03-19,55.00,56.82,54.73,56.740002,947900,52.304409
2012-03-16,54.240002,55.119999,53.799999,54.93,499900,50.635903
2012-03-15,54.48,55.119999,53.41,54.009998,386300,49.787821
2012-03-14,54.990002,54.990002,53.720001,54.599998,524900,50.331698
2012-03-13,53.889999,55.080002,53.830002,55.00,619800,50.70043
2012-03-12,53.52,54.779999,53.150002,53.849998,572800,49.640329
2012-03-09,51.75,54.599998,51.75,54.290001,781800,50.045935
2012-03-08,51.439999,52.639999,51.080002,52.200001,556600,48.119318
2012-03-07,50.00,51.099998,49.77,50.849998,726900,46.874851
2012-03-06,51.209999,51.209999,49.290001,49.439999,520400,45.575076
2012-03-05,53.110001,53.130001,51.50,51.57,286800,47.538567
2012-03-02,52.959999,53.240002,51.169998,52.52,963200,48.414302
2012-03-01,52.18,53.029999,51.549999,52.509998,526900,48.405082
2012-02-29,52.740002,52.990002,51.349998,52.419998,431900,48.322117
2012-02-28,51.50,53.959999,51.50,53.310001,1026200,49.142546
2012-02-27,49.990002,51.669998,49.880001,51.169998,933400,47.169835
2012-02-24,48.810001,50.00,48.779999,49.990002,447100,46.082084
2012-02-23,48.029999,49.080002,48.00,48.779999,350900,44.966671
2012-02-22,47.84,48.669998,47.84,48.279999,281300,44.505758
2012-02-21,47.560001,48.400002,47.50,48.259998,658800,44.487321
2012-02-17,48.52,48.669998,47.439999,47.810001,1274800,44.072503
2012-02-16,48.119999,49.48,46.599998,48.68,1518800,44.87449
2012-02-15,49.470001,51.040001,49.209999,50.689999,1152500,46.727359
2012-02-14,48.799999,49.00,48.060001,48.650002,684100,44.846837
2012-02-13,48.950001,48.950001,47.369999,48.130001,748300,44.367487
2012-02-10,47.18,49.189999,47.049999,48.400002,1079800,44.61638
2012-02-09,48.66,48.919998,47.779999,47.889999,413500,44.146247
2012-02-08,49.040001,49.68,48.00,48.34,309300,44.561069
2012-02-07,48.549999,49.849998,48.52,48.860001,459000,45.040419
2012-02-06,49.040001,49.73,48.400002,48.740002,508900,44.929801
2012-02-03,50.360001,50.689999,50.220001,50.259998,459600,46.330973
2012-02-02,49.16,50.380001,48.970001,49.93,642500,46.026773
2012-02-01,48.009998,49.529999,47.310001,49.290001,620400,45.436805
2012-01-31,48.299999,48.299999,47.02,47.810001,344300,44.072503
2012-01-30,48.77,49.029999,47.09,47.75,510700,44.017192
2012-01-27,48.389999,49.75,48.029999,49.299999,531200,45.446021
2012-01-26,49.470001,49.720001,48.049999,48.240002,442000,44.468888
2012-01-25,48.82,49.060001,48.209999,48.98,431900,45.151037
2012-01-24,48.599998,48.599998,47.009998,48.57,301700,44.773089
2012-01-23,48.189999,49.360001,47.59,48.470001,641600,44.680908
2012-01-20,46.00,48.290001,44.880001,48.209999,1103400,44.441231
2012-01-19,44.93,45.900002,44.91,45.700001,408900,42.127449
2012-01-18,44.689999,45.560001,44.689999,45.07,347700,41.546698
2012-01-17,45.459999,45.779999,44.52,44.720001,558100,41.22406
2012-01-13,44.25,44.990002,44.25,44.860001,422800,41.353115
2012-01-12,44.799999,44.799999,44.240002,44.619999,348700,41.131875
2012-01-11,43.259998,44.720001,43.259998,44.540001,558900,41.058131
2012-01-10,42.860001,43.869999,42.419998,43.259998,534400,39.878191
2012-01-09,44.610001,44.610001,42.02,42.080002,881500,38.79044
2012-01-06,45.119999,45.599998,44.209999,44.279999,266600,40.818454
2012-01-05,45.200001,45.43,44.700001,45.310001,237800,41.767938
2012-01-04,45.150002,45.490002,44.419998,45.18,302400,41.648099
2012-01-03,45.310001,45.98,45.029999,45.130001,333100,41.602009
2011-12-30,43.459999,44.950001,43.459999,44.849998,638000,41.343895
2011-12-29,44.009998,44.889999,42.450001,43.669998,499000,40.25614
2011-12-28,44.68,45.049999,43.869999,44.18,353900,40.726273
2011-12-27,45.209999,45.610001,44.650002,44.810001,215300,41.307025
2011-12-23,45.349998,45.509998,44.830002,45.139999,199400,41.611225
2011-12-22,44.98,45.470001,44.459999,45.009998,416600,41.491387
2011-12-21,47.700001,47.700001,44.110001,44.540001,905600,41.058131
2011-12-20,46.82,47.880001,46.389999,47.709999,475800,43.980318
2011-12-19,47.259998,47.540001,45.599998,45.68,572700,42.109012
2011-12-16,46.650002,47.419998,46.110001,47.139999,811200,43.454877
2011-12-15,46.799999,47.209999,45.98,46.689999,596800,43.040055
2011-12-14,46.599998,46.939999,45.91,46.509998,855100,42.874126
2011-12-13,48.009998,48.32,46.77,47.16,812900,43.473314
2011-12-12,46.459999,47.939999,46.00,47.799999,608200,44.063282
2011-12-09,45.84,47.43,45.509998,47.259998,463700,43.565495
2011-12-08,45.98,46.700001,45.380001,46.130001,379900,42.523835
2011-12-07,46.849998,47.189999,45.529999,46.639999,529700,42.993964
2011-12-06,46.59,47.66,46.509998,47.169998,497600,43.482531
2011-12-05,46.939999,47.68,46.27,46.799999,476700,43.141456
2011-12-02,47.009998,47.009998,46.18,46.509998,472200,42.874126
2011-12-01,45.529999,46.639999,45.25,46.400002,736400,42.772728
2011-11-30,44.759998,45.150002,43.889999,45.09,576100,41.565135
2011-11-29,42.150002,43.41,42.00,42.950001,399300,39.592428
2011-11-28,41.849998,43.43,41.709999,42.950001,934400,39.592428
2011-11-25,41.18,42.34,40.689999,41.50,313900,38.255779
2011-11-23,43.02,43.529999,41.740002,41.779999,757800,38.513889
2011-11-22,44.18,44.490002,42.959999,43.630001,564000,40.21927
2011-11-21,45.369999,45.389999,43.419998,44.50,873700,41.021257
2011-11-18,47.919998,47.93,45.740002,46.029999,1137800,42.43165
2011-11-17,47.610001,48.970001,46.139999,47.580002,2182200,43.860483
2011-11-16,44.349998,46.41,43.880001,45.700001,1399200,42.127449
2011-11-15,44.009998,44.490002,44.009998,44.240002,2009200,40.781584
2011-11-14,44.490002,44.82,43.720001,44.32,819100,40.855328
2011-11-11,44.580002,46.299999,43.540001,44.59,645800,41.104222
2011-11-10,44.16,44.540001,43.48,43.799999,629900,40.375978
2011-11-09,46.009998,46.389999,44.009998,44.290001,1830100,40.827675
2011-11-08,48.09,48.389999,47.200001,47.48,1007400,43.768298
2011-11-07,47.380001,47.950001,47.060001,47.400002,503000,43.694554
2011-11-04,47.509998,48.330002,47.02,47.900002,707600,44.155467
2011-11-03,47.720001,47.950001,46.200001,47.830002,965300,44.09094
2011-11-02,47.34,47.810001,45.869999,46.830002,610000,43.169114
2011-11-01,45.77,46.970001,45.029999,46.25,431300,42.634453
2011-10-31,46.950001,48.040001,46.240002,47.369999,792600,43.666897
2011-10-28,49.860001,50.139999,47.779999,48.290001,1818400,44.514979
2011-10-27,50.990002,50.990002,49.299999,49.59,2437800,45.713352
2011-10-26,48.740002,49.119999,46.740002,47.779999,755900,44.044845
2011-10-25,48.220001,48.279999,47.16,48.02,533900,44.266085
2011-10-24,46.09,49.009998,45.98,48.330002,949200,44.551853
2011-10-21,45.139999,46.189999,44.639999,45.73,434100,42.155103
2011-10-20,44.16,44.970001,43.880001,44.630001,425200,41.141096
2011-10-19,44.689999,45.610001,43.68,44.630001,474100,41.141096
2011-10-18,45.400002,45.400002,43.07,44.880001,634900,41.371552
2011-10-17,45.599998,46.330002,45.23,45.720001,648300,42.145886
2011-10-14,44.669998,45.50,44.330002,45.360001,656100,41.814028
2011-10-13,44.700001,45.139999,43.09,44.209999,581100,40.753927
2011-10-12,43.709999,44.709999,43.060001,43.689999,767200,40.274577
2011-10-11,42.939999,44.040001,42.68,43.639999,808000,40.228486
2011-10-10,42.34,43.43,41.68,43.18,1104000,39.804447
2011-10-07,41.50,42.360001,40.630001,41.450001,1759900,38.209689
2011-10-06,38.560001,41.41,38.419998,41.299999,1105300,38.071413
2011-10-05,38.299999,38.950001,37.360001,38.599998,683600,35.582482
2011-10-04,36.009998,38.450001,35.740002,38.09,1573000,35.112353
2011-10-03,37.27,37.75,36.07,36.349998,1202400,33.508374
2011-09-30,38.080002,39.43,37.259998,38.16,701800,35.17688
2011-09-29,41.439999,41.439999,37.50,38.959999,1259100,35.91434
2011-09-28,41.400002,41.57,39.669998,39.849998,660100,36.734765
2011-09-27,40.310001,42.740002,40.310001,41.400002,1518900,38.163598
2011-09-26,41.779999,41.790001,38.650002,39.25,1388000,36.181671
2011-09-23,39.869999,41.84,39.450001,41.759998,916800,38.495452
2011-09-22,41.990002,42.25,39.59,40.09,1745400,36.956005
2011-09-21,44.490002,44.509998,43.220001,43.23,937300,39.850538
2011-09-20,45.16,45.27,43.509998,43.68,1286300,40.26536
2011-09-19,44.419998,45.150002,43.650002,44.599998,949000,41.113438
2011-09-16,45.93,45.93,44.34,44.84,986800,41.334678
2011-09-15,48.650002,48.650002,45.360001,45.529999,1520900,41.970737
2011-09-14,47.049999,48.900002,46.630001,47.799999,800300,44.063282
2011-09-13,47.299999,47.700001,46.599998,46.849998,917800,43.187547
2011-09-12,47.360001,47.610001,46.50,47.32,673900,43.620806
2011-09-09,48.599998,49.389999,47.549999,47.939999,1077700,44.192337
2011-09-08,48.98,49.84,48.439999,48.889999,782200,45.068073
2011-09-07,49.060001,49.720001,48.439999,49.169998,538400,45.326183
2011-09-06,47.970001,48.869999,47.34,48.18,952200,44.413577
2011-09-02,49.950001,51.00,49.009998,49.50,886800,45.630387
2011-09-01,50.360001,51.110001,50.240002,50.919998,1386500,46.939378
2011-08-31,49.040001,50.73,49.029999,50.560001,1039900,46.607524
2011-08-30,47.23,49.43,47.00,49.040001,1129900,45.206348
2011-08-29,47.110001,48.00,47.040001,47.709999,506600,43.980318
2011-08-26,45.439999,47.099998,45.310001,46.669998,977900,43.021618
2011-08-25,46.43,47.150002,45.709999,45.950001,492700,42.357906
2011-08-24,46.00,47.349998,45.709999,46.32,679100,42.69898
2011-08-23,43.43,46.580002,43.259998,46.450001,1046500,42.818819
2011-08-22,42.720001,44.23,42.689999,43.080002,1089300,39.712266
2011-08-19,44.380001,45.59,42.759998,42.799999,1809500,39.454152
2011-08-18,46.23,47.490002,44.049999,44.689999,2557500,41.196403
2011-08-17,49.50,50.00,48.00,49.299999,1525400,45.446021
2011-08-16,49.869999,49.869999,47.880001,48.950001,875100,45.123384
2011-08-15,49.00,50.419998,48.549999,49.950001,903400,46.04521
2011-08-12,46.990002,48.59,46.959999,48.450001,1038700,44.662471
2011-08-11,45.50,47.18,44.700001,46.59,649600,42.947874
2011-08-10,44.299999,46.389999,43.869999,45.029999,701300,41.509824
2011-08-09,42.200001,45.209999,42.02,45.119999,1059400,41.592788
2011-08-08,40.900002,43.57,40.639999,41.369999,1228100,38.135941
2011-08-05,43.950001,45.27,42.080002,44.439999,1245700,40.965946
2011-08-04,46.869999,46.959999,43.75,43.900002,1625900,40.468163
2011-08-03,47.889999,48.41,45.00,47.27,1449300,43.574716
2011-08-02,48.799999,49.740002,47.459999,47.549999,799200,43.832826
2011-08-01,51.50,51.52,48.93,49.34,941800,45.482895
2011-07-29,50.700001,51.23,49.560001,50.52,699700,46.57065
2011-07-28,50.560001,51.049999,50.099998,50.43,430900,46.487686
2011-07-27,51.77,51.77,49.43,50.650002,1257900,46.690489
2011-07-26,50.299999,52.25,50.150002,51.48,1814600,47.455602
2011-07-25,49.110001,50.400002,48.889999,49.84,722500,45.943808
2011-07-22,47.93,49.709999,47.779999,49.43,762800,45.56586
2011-07-21,48.799999,49.220001,47.799999,48.080002,746300,44.321396
2011-07-20,48.799999,49.200001,48.330002,49.00,641000,45.169474
2011-07-19,48.709999,49.02,48.32,48.82,576200,45.003545
2011-07-18,49.110001,49.470001,47.619999,48.529999,533000,44.736215
2011-07-15,49.50,50.02,49.09,49.419998,928800,45.556639
2011-07-14,47.029999,48.860001,47.029999,48.630001,1080500,44.8284
2011-07-13,46.240002,47.990002,46.240002,47.389999,579900,43.685334
2011-07-12,45.439999,47.00,44.66,46.279999,490500,42.662106
2011-07-11,47.00,47.279999,45.540001,45.700001,366000,42.127449
2011-07-08,46.950001,47.450001,46.259998,47.360001,418100,43.65768
2011-07-07,48.490002,48.490002,45.93,47.439999,793800,43.731424
2011-07-06,48.669998,48.93,47.68,47.849998,634000,44.109373
2011-07-05,48.099998,49.16,47.799999,48.970001,933400,45.141821
2011-07-01,44.830002,48.09,44.650002,47.790001,1030300,44.054066
2011-06-30,44.150002,45.259998,44.080002,45.09,586200,41.565135
2011-06-29,44.200001,44.66,43.849998,44.299999,516300,40.836891
2011-06-28,43.57,44.43,43.209999,44.200001,876300,40.74471
2011-06-27,43.610001,44.23,42.91,43.290001,564100,39.905849
2011-06-24,44.310001,44.84,43.23,43.299999,789000,39.915065
2011-06-23,43.450001,44.220001,42.619999,44.169998,777800,40.717053
2011-06-22,43.630001,44.169998,42.959999,43.50,921600,40.099431
2011-06-21,42.299999,45.110001,42.240002,43.84,961500,40.412852
2011-06-20,41.650002,42.290001,41.549999,41.889999,640900,38.615291
